Start,End,Antecedent,Consequent,Support,Confidence,Lift
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Flow Duration=bin4, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,175,0.97,93.16
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Idle Mean=bin2}",Total Backward Packets=bin0,430,1.00,38.90
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin2}",Total Backward Packets=bin0,437,0.99,37.85
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin2}",Total Backward Packets=bin0,416,0.99,39.73
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,177,0.97,92.13
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,170,0.98,96.37
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, Destination IP=192.168.10.50, Total Backward Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,785,1.00,4.33
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=192.168.10.50, Total Backward Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,785,1.00,4.33
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,991,1.00,3.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Destination Port=80, Idle Mean=bin0}",Total Backward Packets=bin0,991,1.00,3.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,991,1.00,3.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,991,1.00,3.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,993,1.00,3.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,993,1.00,3.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,1222,0.95,2.65
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,1225,0.95,2.64
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1307,0.99,2.59
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,1307,0.99,2.59
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1306,0.99,2.59
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Idle Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1284,0.99,2.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,1284,0.99,2.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,1281,0.97,2.59
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,1281,0.97,2.59
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,1280,0.97,2.59
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Idle Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,1258,0.97,2.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,1258,0.97,2.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,1258,0.97,2.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,1258,0.97,2.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,1232,0.96,2.65
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,1238,0.96,2.64
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,1307,0.99,2.59
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,1307,0.99,2.59
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,1284,0.99,2.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,1284,0.99,2.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1272,0.99,2.66
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,1272,0.97,2.61
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,1272,0.97,2.61
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1271,0.99,2.66
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,1271,0.97,2.61
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,1271,0.97,2.61
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0}",ACK Flag Count=1,168,1.04,21.05
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,1232,0.96,2.65
2017-07-07 04:15:00,2017-07-07 04:45:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,1236,0.96,2.64
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, SYN Flag Count=1, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,160,0.96,20.42
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Destination Port=443, Flow Duration=bin3}",PSH Flag Count=1,10,0.91,3.29
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin1}",PSH Flag Count=1,26,0.93,3.36
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination Port=443, Active Mean=bin1}",PSH Flag Count=1,10,0.91,3.29
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Total Fwd Packets=bin0,869,0.98,3.86
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,836,0.98,3.98
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Idle Mean=bin0, Active Mean=bin0}",Total Backward Packets=bin0,856,0.99,3.96
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Active Mean=bin0}",Total Backward Packets=bin0,884,0.99,3.82
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Idle Mean=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,738,0.99,4.60
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Idle Mean=bin0, Active Mean=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,709,0.99,4.78
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,732,0.99,4.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Destination Port=443, Active Mean=bin0}",Total Length of Bwd Packets=bin0,315,1.00,10.79
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin3, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,10,0.91,3.29
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,928,0.99,3.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,928,1.00,3.69
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,928,0.99,3.63
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,920,1.00,3.72
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,920,0.99,3.66
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,920,0.99,3.66
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,887,1.00,3.86
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,887,0.99,3.79
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,887,0.99,3.79
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,722,1.00,4.74
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,722,0.97,4.60
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,874,1.00,3.92
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,874,0.98,3.81
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,874,0.98,3.81
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,311,0.99,10.83
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,853,1.00,3.98
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,885,1.00,3.86
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Fwd Packets=bin0,314,1.00,10.83
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,741,1.00,4.62
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, Active Mean=bin1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,26,0.93,3.36
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,167,1.03,21.05
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Idle Mean=bin1}",Total Fwd Packets=bin0,12,0.92,262.31
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination Port=443, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,514,1.00,6.62
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,514,1.00,6.62
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin2}",Total Backward Packets=bin0,53,0.93,59.82
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin3, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,11,0.92,284.17
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,521,0.90,3.59
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Flow Duration=bin0,576,1.01,3.63
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,542,0.92,3.51
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,546,0.91,3.43
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,559,0.95,3.51
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,544,0.90,3.43
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,544,0.90,3.43
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Idle Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,564,0.96,3.51
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, SYN Flag Count=1, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,103,0.91,18.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",ACK Flag Count=1,103,0.91,18.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,542,0.94,3.59
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,603,1.06,3.63
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,544,0.90,3.43
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, SYN Flag Count=1, Total Fwd Packets=bin0}",ACK Flag Count=1,104,0.92,18.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0}",ACK Flag Count=1,113,1.10,20.08
2017-07-07 04:30:00,2017-07-07 05:00:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,603,1.06,3.63
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Total Backward Packets=bin0, Destination IP=192.168.10.3}",Total Length of Bwd Packets=bin0,638,0.99,3.22
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Destination Port=443, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,397,0.99,5.13
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Destination Port=443, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,389,0.99,5.26
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Destination Port=443, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,393,0.99,5.21
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Destination Port=443, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,385,0.99,5.32
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,433,0.99,4.73
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,434,0.99,4.72
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Destination Port=443, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,395,0.99,5.21
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,387,0.99,5.32
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,431,0.99,4.76
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Active Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,44,0.98,45.96
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,445,0.99,4.62
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Destination Port=443, Idle Mean=bin1}",Total Length of Bwd Packets=bin0,10,0.91,188.00
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Destination Port=443, Flow Duration=bin4}",Total Length of Bwd Packets=bin0,59,0.98,34.47
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Destination Port=443, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,396,0.99,5.17
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Destination Port=443, Total Fwd Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,388,0.99,5.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Destination Port=443, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,392,0.99,5.25
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Destination Port=443, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,432,1.00,4.76
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,433,1.00,4.75
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Destination Port=443, Total Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,423,1.00,4.87
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,440,0.99,4.65
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Destination Port=443, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,440,1.00,4.69
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin2, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,50,0.98,40.55
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,428,0.99,4.78
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Destination Port=443, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,430,1.00,4.79
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Destination Port=443}",Total Backward Packets=bin0,441,0.98,4.62
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin1, Total Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,28,0.97,71.31
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4}",PSH Flag Count=1,97,0.92,3.70
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4}",PSH Flag Count=1,92,0.92,3.69
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0}",PSH Flag Count=1,71,0.95,3.79
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0}",PSH Flag Count=1,69,1.01,4.07
2017-07-07 04:30:00,2017-07-07 05:00:00,"{PSH Flag Count=1, Destination Port=443}",Total Length of Bwd Packets=bin0,270,0.98,7.49
2017-07-07 04:30:00,2017-07-07 05:00:00,"{PSH Flag Count=1, Destination Port=443, Active Mean=bin0}",Total Length of Bwd Packets=bin0,259,0.98,7.86
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Active Mean=bin0}",Total Length of Bwd Packets=bin0,246,0.98,8.27
2017-07-07 04:30:00,2017-07-07 05:00:00,"{PSH Flag Count=1, Flow Duration=bin4, Idle Mean=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,67,0.94,29.13
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,67,0.97,3.89
2017-07-07 04:30:00,2017-07-07 05:00:00,"{PSH Flag Count=1, Active Mean=bin0}",Total Length of Bwd Packets=bin0,472,0.98,4.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1}",Total Length of Bwd Packets=bin0,481,0.98,4.23
2017-07-07 04:30:00,2017-07-07 05:00:00,"{PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,266,0.99,7.66
2017-07-07 04:30:00,2017-07-07 05:00:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,469,0.99,4.38
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,478,0.99,4.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1}",Total Length of Bwd Packets=bin0,505,0.99,4.05
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Flow Duration=bin2}",Total Length of Bwd Packets=bin0,48,0.98,42.20
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Flow Duration=bin4, Active Mean=bin0}",Total Length of Bwd Packets=bin0,91,0.97,22.00
