Start,End,Antecedent,Consequent,Support,Confidence,Lift
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Idle Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,6952,1.00,3.78
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,6473,1.00,4.05
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Destination Port=80, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,6949,1.00,3.78
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Destination Port=80, Idle Mean=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,6949,1.00,3.78
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Destination Port=80, Total Backward Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,6480,0.93,3.78
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,7934,1.00,3.31
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Destination Port=80, Idle Mean=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1098,0.94,22.46
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,6949,1.00,3.78
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,7931,1.00,3.31
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=80, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,7851,0.99,3.31
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,7851,0.99,3.31
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin1, Destination Port=80}",Total Length of Bwd Packets=bin0,108,1.01,245.59
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Destination Port=80, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,7931,1.00,3.31
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,7931,1.00,3.31
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,252,0.99,103.05
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Idle Mean=bin0, Destination Port=80}",Total Backward Packets=bin0,6955,1.00,3.78
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80}",Flow Duration=bin0,6473,0.93,3.78
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Destination Port=80}",Total Backward Packets=bin0,7937,1.00,3.31
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=80}",Total Backward Packets=bin0,7934,1.00,3.31
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin1, Destination Port=80}",Total Backward Packets=bin0,100,0.93,245.59
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Flow Duration=bin4, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,936,0.99,27.75
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,937,1.00,27.99
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,937,1.00,28.07
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Flow Duration=bin4, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,938,0.99,27.75
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4}",Total Length of Bwd Packets=bin0,885,0.94,27.96
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Flow Duration=bin4, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,939,1.00,27.93
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Flow Duration=bin4, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,936,0.99,27.93
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Flow Duration=bin4}",Total Backward Packets=bin0,967,0.99,26.87
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,697,1.00,37.59
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,697,1.00,37.76
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,699,1.00,37.54
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,695,1.00,37.70
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Flow Duration=bin4}",Total Length of Bwd Packets=bin0,969,0.99,26.87
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4}",Total Length of Bwd Packets=bin0,916,0.94,27.06
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,914,1.00,28.69
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,971,1.00,27.09
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,971,1.00,27.01
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4}",Total Length of Bwd Packets=bin0,973,1.00,26.95
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin0}",Total Backward Packets=bin0,696,0.99,37.54
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4}",Total Backward Packets=bin0,970,0.99,26.95
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin1}",Total Length of Bwd Packets=bin0,1388,1.00,18.95
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Flow Duration=bin1, Total Fwd Packets=bin0, Idle Mean=bin0, Active Mean=bin0}",Total Backward Packets=bin0,150,0.99,174.03
2017-07-07 03:30:00,2017-07-07 04:00:00,"{Flow Duration=bin1, Total Length of Fwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,224,0.99,116.27
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,186,0.99,353.86
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,54210,1.00,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Active Mean=bin0,54213,289.91,302.72
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,54245,1.00,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,54437,1.00,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,54248,1.00,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,54435,1.00,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,54247,1.00,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Length of Fwd Packets=bin0}",Idle Mean=bin0,53513,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,53513,0.98,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Idle Mean=bin0,53343,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,53343,0.98,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,53509,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,53509,286.14,353.52
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,53521,1.00,1.24
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Active Mean=bin0}",Idle Mean=bin0,53377,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Idle Mean=bin0}",Flow Duration=bin0,53377,0.98,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,53538,1.00,1.24
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,53538,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,53538,0.98,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,53539,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,53539,0.98,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,53551,1.00,1.24
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Fwd Packets=bin0}",Idle Mean=bin0,53540,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,53540,0.98,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Active Mean=bin0, Total Fwd Packets=bin0}",Idle Mean=bin0,53372,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,53372,0.98,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Destination IP=192.168.10.3, Total Backward Packets=bin0}",Idle Mean=bin0,7176,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Destination IP=192.168.10.3, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,7151,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Destination IP=192.168.10.3, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,7151,0.99,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Destination IP=192.168.10.3, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,7151,0.99,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin0, Destination Port=80}",Flow Duration=bin0,11241,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Idle Mean=bin0, Destination Port=80}",Flow Duration=bin0,11282,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Destination Port=80,16375,6.66,14.28
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, SYN Flag Count=1, Idle Mean=bin0, Total Length of Fwd Packets=bin0}",Flow Duration=bin0,2666,0.99,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Flow Duration=bin3, Total Length of Fwd Packets=bin0}",ACK Flag Count=1,6255,0.99,10.45
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Flow Duration=bin3, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,6254,0.99,10.46
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, SYN Flag Count=1, Idle Mean=bin0, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,2483,0.92,24.48
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, SYN Flag Count=1, Idle Mean=bin0, Total Backward Packets=bin0}",ACK Flag Count=1,2483,0.92,24.48
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",Flow Duration=bin0,25957,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, SYN Flag Count=1, Idle Mean=bin2}",ACK Flag Count=1,161,0.90,371.75
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,2199,0.99,29.70
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0}",ACK Flag Count=1,2199,0.91,27.43
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,25957,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,34102,0.98,1.91
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Flow Duration=bin3, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",ACK Flag Count=1,8128,1.29,10.46
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",Flow Duration=bin0,25852,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,25958,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,34071,0.98,1.91
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Active Mean=bin0,34071,13.86,14.47
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,4345,1.77,2.15
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,25832,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,25832,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4}",Total Backward Packets=bin0,2200,0.99,29.69
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,25852,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,25852,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,25958,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0}",Total Backward Packets=bin0,34218,0.99,1.91
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0}",ACK Flag Count=1,713,2.43,225.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,25861,1.00,2.56
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, SYN Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,2666,0.99,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,25896,1.00,2.54
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,25873,1.00,2.55
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Flow Duration=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,25834,1.00,2.55
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Flow Duration=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,25834,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,25834,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,25852,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,25852,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,25958,1.00,1.23
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",SYN Flag Count=1,3608,1.47,26.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,3608,1.06,19.51
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,782,1.00,84.30
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, SYN Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,2484,0.92,24.47
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Backward Packets=bin0, SYN Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,2484,0.92,24.58
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,25861,1.00,2.56
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination IP=178.124.129.12}",Destination Port=443,19,0.90,22.50
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Destination IP=178.124.129.12}",Destination Port=443,22,0.92,22.80
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Active Mean=bin0, Destination Port=443}",Idle Mean=bin0,1860,1.01,1.22
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Destination Port=443, Idle Mean=bin1}",Total Backward Packets=bin0,74,0.97,870.68
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Destination Port=443, Idle Mean=bin2}",Total Backward Packets=bin0,244,0.97,263.63
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin4, Destination Port=443, Idle Mean=bin2}",Total Backward Packets=bin0,187,0.93,329.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Idle Mean=bin0, Destination Port=443}",Total Backward Packets=bin0,2315,0.99,28.35
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin4, Idle Mean=bin0, Destination Port=443}",Total Backward Packets=bin0,242,0.96,262.59
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin0, Idle Mean=bin0, Destination Port=443}",Total Backward Packets=bin0,1906,1.00,34.61
